"American Federation of Ramallah, Palestine.","American Federation of Ramallah, Palestine",http://id.loc.gov/authorities/names/no99002018
American Folklore Society.,American Folklore Society,http://id.loc.gov/authorities/names/n79112387
American Forestry Association.,American Forestry Association,http://id.loc.gov/authorities/names/n50060177
American Freedmen's Aid Commission.,American Freedmen's Aid Commission,http://id.loc.gov/authorities/names/nr92028367
American Friends Service Committee.,American Friends Service Committee,http://id.loc.gov/authorities/names/n79066082
American Genetic Association.,American Genetic Association,http://id.loc.gov/authorities/names/n87870911
American Historical Association.,American Historical Association,http://id.loc.gov/authorities/names/n79063583
American Honest-Money League.,American Honest Money League,http://id.loc.gov/authorities/names/no99080755
American Humanist Association.,American Humanist Association,http://id.loc.gov/authorities/names/n87902973
American Institute of Architects.,American Institute of Architects,http://id.loc.gov/authorities/names/n79053945
American Institute of Pacific Relations.,Institute of Pacific Relations. American Council,http://id.loc.gov/authorities/names/n85145583
American Institute of Physics.,American Institute of Physics,http://id.loc.gov/authorities/names/n79078128
American Italian Historical Association.,American Italian Historical Association,http://id.loc.gov/authorities/names/n50060981
American Jewish Committee.,American Jewish Committee,http://id.loc.gov/authorities/names/n80013613
American Jewish Joint Distribution Committee.,American Jewish Joint Distribution Committee,http://id.loc.gov/authorities/names/n50079799
American Judicature Society.,American Judicature Society,http://id.loc.gov/authorities/names/n79018475
American Legion.,American Legion,http://id.loc.gov/authorities/names/n79041719
American Liberty League.,American Liberty Defense League,http://id.loc.gov/authorities/names/nr92042923
American Library Association.,American Library Association,http://id.loc.gov/authorities/names/n79062941
American Lung Association of Michigan.,American Lung Association of Michigan,http://id.loc.gov/authorities/names/n89662776
American Manganese Producers Association.,American Manganese Producers Association,http://id.loc.gov/authorities/names/n88172253
American Mathematical Society.,American Mathematical Society,http://id.loc.gov/authorities/names/n79060639
American Medical Association.,American Medical Association,http://id.loc.gov/authorities/names/n50000652
American Medical Women's Association.,American Medical Women's Association,http://id.loc.gov/authorities/names/n50057809
American Moslem Society.,Albanian American Moslem Society,http://id.loc.gov/authorities/names/no98111834
American Motors Corporation.,American Motors Corporation,http://id.loc.gov/authorities/names/n88073789
American National Red Cross.,American National Red Cross,http://id.loc.gov/authorities/names/n79096723
American Neutral Conference Committee.,American Neutral Conference Committee,http://id.loc.gov/authorities/names/n90719457
American ORT Federation.,American ORT Federation,http://id.loc.gov/authorities/names/n83165380
American Ophthalmological Society.,American Ophthalmological Society,http://id.loc.gov/authorities/names/n89140065
American Ornithologists' Union.,American Ornithologists' Union,http://id.loc.gov/authorities/names/n50063586
American Peace Society.,American Peace Society,http://id.loc.gov/authorities/names/n50063587
American Philological Association.,American Philological Association,http://id.loc.gov/authorities/names/n80119869
American Physical Society.,American Physical Society,http://id.loc.gov/authorities/names/n80096507
American Political Science Association.,American Political Science Association,http://id.loc.gov/authorities/names/n79066255
American Power Boat Association.,American Power Boat Association,http://id.loc.gov/authorities/names/n81131865
American Press Association.,Inter-American Press Association,http://id.loc.gov/authorities/names/n50061214
American Protective Association.,American Protective Association,http://id.loc.gov/authorities/names/no89011318
American Psychiatric Association.,American Psychiatric Association,http://id.loc.gov/authorities/names/n79049301
American Psychological Association.,American Psychological Association,http://id.loc.gov/authorities/names/n80126082
American Public Health Association.,American Public Health Association,http://id.loc.gov/authorities/names/n80024253
American Road Builders' Association.,American Road Builders' Association,http://id.loc.gov/authorities/names/n78043323
American Rolling Mill Company.,American Rolling Mill Company,http://id.loc.gov/authorities/names/n92028107
American Schools of Oriental Research.,American Schools of Oriental Research,http://id.loc.gov/authorities/names/n80087702
American Social Hygiene Association.,American Social Hygiene Association,http://id.loc.gov/authorities/names/n83030958
American Society of International Law.,American Society of International Law,http://id.loc.gov/authorities/names/n80089503
American Society of Landscape Architects.,American Society of Landscape Architects,http://id.loc.gov/authorities/names/n80037656
American Sociological Association.,American Sociological Association,http://id.loc.gov/authorities/names/n79018527
American Sugar Refining Company.,American Sugar Refining Company,http://id.loc.gov/authorities/names/n87850747
American Telephone and Telegraph Company.,American Telephone and Telegraph Company,http://id.loc.gov/authorities/names/n80014461
American Wildlife Institute.,American Wildlife Institute,http://id.loc.gov/authorities/names/n84004494
"American Youth Hostels, inc. Michigan Council.","American Youth Hostels, inc.. Michigan Council",http://id.loc.gov/authorities/names/no2012140118
American Youth for Political Action.,American Youth for Political Action,http://id.loc.gov/authorities/names/no2002004204
American-Arab Anti-Discrimination Committee.,American-Arab Anti-Discrimination Committee,http://id.loc.gov/authorities/names/n83154850
Americans United for Separation of Church and State.,Americans United for Separation of Church and State,http://id.loc.gov/authorities/names/n50075624
Americans for Democratic Action.,Americans for Democratic Action,http://id.loc.gov/authorities/names/n81125979
Americans for Religious Liberty.,Americans for Religious Liberty,http://id.loc.gov/authorities/names/no99032547
Amtrak.,Amtrak,http://id.loc.gov/authorities/names/n79063287
Amway Corporation.,Amway Corporation,http://id.loc.gov/authorities/names/n82040295
Ann Arbor (Mich.). Board of Education.,Ann Arbor (Mich.). Board of Education,http://id.loc.gov/authorities/names/n86851070
Ann Arbor (Mich.). Community Planning and Management.,Ann Arbor (Mich.). Community Planning and Management,http://id.loc.gov/authorities/names/n87132628
Ann Arbor (Mich.). Planning Commission.,Ann Arbor (Mich.). Planning Commission,http://id.loc.gov/authorities/names/n82061924
Ann Arbor Blues Festival.,Ann Arbor Blues Festival,http://id.loc.gov/authorities/names/no2010194423
Ann Arbor Chamber of Commerce.,Ann Arbor Area Chamber of Commerce,http://id.loc.gov/authorities/names/nr95028030
Ann Arbor Community Center.,"Gay Community Center (Ann Arbor, Mich.)",http://id.loc.gov/authorities/names/nr93007258
Ann Arbor Downtown Development Authority.,Ann Arbor Downtown Development Authority,http://id.loc.gov/authorities/names/n88670977
Ann Arbor Farmer's Market (Mich.),Ann Arbor Farmer's Market (Mich.),http://id.loc.gov/authorities/names/n99036933
Ann Arbor Historic District Commission (Mich.),Ann Arbor Historic District Commission (Mich.),http://id.loc.gov/authorities/names/n78016905
Ann Arbor May Festival.,Ann Arbor May Festival,http://id.loc.gov/authorities/names/n88656146
Ann Arbor Public Schools.,Ann Arbor Public Schools,http://id.loc.gov/authorities/names/n91022356
Ann Arbor Rotary Club.,"Ann Arbor Rotary Club (Ann Arbor, Mich.)",http://id.loc.gov/authorities/names/n2001079420
Ann Arbor Science for the People (Organization),Ann Arbor Science for the People (Organization). Editorial Collective,http://id.loc.gov/authorities/names/n78043280
Ann Arbor Symphony Orchestra.,Ann Arbor Symphony Orchestra,http://id.loc.gov/authorities/names/no2010022652
Ann Arbor Tenants Union.,Ann Arbor Tenants Union,http://id.loc.gov/authorities/names/n86804889
Ann Arbor Train and Trolley Watchers.,Ann Arbor Train and Trolley Watchers,http://id.loc.gov/authorities/names/n85033052
Annenberg/CPB Project.,Annenberg/CPB Project,http://id.loc.gov/authorities/names/no94015663
Anti-Saloon League of America.,Anti-saloon League of America,http://id.loc.gov/authorities/names/n82081084
Anti-Saloon League of Michigan.,Anti-Saloon League of Michigan,http://id.loc.gov/authorities/names/no99031082
Anti-saloon League of Ohio.,Ohio Anti-Saloon League,http://id.loc.gov/authorities/names/no99033442
Antiochian Orthodox Christian Archdiocese of North America.,Antiochian Orthodox Christian Archdiocese of North America,http://id.loc.gov/authorities/names/n79005710
"Apostles (Musical group : Ann Arbor, Mich.)","Apostles (Musical group : Ann Arbor, Mich.)",http://id.loc.gov/authorities/names/no2008143047
Apostles (Musical group),Luke and the Apostles (Musical group),http://id.loc.gov/authorities/names/n93112279
"Arab American National Museum (Dearborn, Mich.)","Arab American National Museum (Dearborn, Mich.)",http://id.loc.gov/authorities/names/no2007107774
Arab Community Center for Economic and Social Services.,Arab Community Center for Economic and Social Services,http://id.loc.gov/authorities/names/n99046417
Arab Community for Economic and Social Services.,Arab Community Center for Economic and Social Services,http://id.loc.gov/authorities/names/n99046417
Architectural League of America.,Architectural League of America,http://id.loc.gov/authorities/names/n82058842
Argonne National Laboratory.,Argonne National Laboratory,http://id.loc.gov/authorities/names/n80002925
"Army Intensive Japanese Language School (Ann Arbor, Mich.)","Army Intensive Japanese Language School (Ann Arbor, Mich.)",http://id.loc.gov/authorities/names/n95004212
Arnold Transit Company.,Arnold Transit Company,http://id.loc.gov/authorities/names/nr99023295
Artrain.,Artrain,http://id.loc.gov/authorities/names/no94022928
Associated Colleges of the Midwest.,Associated Colleges of the Midwest,http://id.loc.gov/authorities/names/n50074245
Associated Press.,Associated Press,http://id.loc.gov/authorities/names/n80075894
Association Against the Prohibition Amendment.,Association Against the Prohibition Amendment,http://id.loc.gov/authorities/names/n87830398
Association for Asian Studies.,Association for Asian Studies,http://id.loc.gov/authorities/names/n80076415
Association for Computing Machinery.,Association for Computing Machinery,http://id.loc.gov/authorities/names/n78096869
Association for the Advancement of Women.,Canadian Association for the Advancement of Women and Sport and Physical Activity,http://id.loc.gov/authorities/names/no97018550
Association of American Geographers.,Association of American Geographers,http://id.loc.gov/authorities/names/n79006582
Association of American Law Schools.,Association of American Law Schools,http://id.loc.gov/authorities/names/n50054888
Association of American Medical Colleges.,Association of American Medical Colleges,http://id.loc.gov/authorities/names/n80050092
Association of Baptists for World Evangelism.,Association of Baptists for World Evangelism,http://id.loc.gov/authorities/names/n80106946
Association of College and Research Libraries.,Association of College and Research Libraries,http://id.loc.gov/authorities/names/n79058275
Association of Research Libraries.,Association of Research Libraries,http://id.loc.gov/authorities/names/n79060791
Association of University Professors of Ophthalmology.,Association of University Professors of Ophthalmology (U.S.),http://id.loc.gov/authorities/names/n85020846
Association of University and College Business Officers.,National Association of College and University Business Officers,http://id.loc.gov/authorities/names/n78095671
"Atchison, Topeka, and Santa Fe Railway Company.","Atchison, Topeka, and Santa Fe Railway Company",http://id.loc.gov/authorities/names/n83193365
Atlantic Coast Line Railroad Company.,Atlantic Coast Line Railroad Company,http://id.loc.gov/authorities/names/n85150533
Authors' League of America.,Authors' League of America,http://id.loc.gov/authorities/names/n79148831
"Ayres, Lewis, Norris, and May.","Ayres, Lewis, Norris, and May",http://id.loc.gov/authorities/names/n79118158
B'nai B'rith.,B'nai B'rith,http://id.loc.gov/authorities/names/n79015624
BRW Inc.,BRW Inc.,http://id.loc.gov/authorities/names/n84009194
Baker Furniture Company.,Baker Furniture Company,http://id.loc.gov/authorities/names/n90688701
Baltimore and Ohio Railroad Company.,Baltimore and Ohio Railroad Company,http://id.loc.gov/authorities/names/n79085090
Barton-Aschman Associates.,Barton-Aschman Associates,http://id.loc.gov/authorities/names/n50023827
Beacon Press.,Beacon Press,http://id.loc.gov/authorities/names/n89635945
Beatles.,Beatles,http://id.loc.gov/authorities/names/n79018119
Bellevue Hospital.,Bellevue Hospital,http://id.loc.gov/authorities/names/n50052200
Bendix Corporation.,Bendix Corporation,http://id.loc.gov/authorities/names/n80030709
Bendix Corporation. Aerospace Systems Division.,Bendix Corporation. Aerospace Systems Division,http://id.loc.gov/authorities/names/n84055037
Bennington College.,Bennington College,http://id.loc.gov/authorities/names/n80103752
Bentley Historical Library.,Bentley Historical Library,http://id.loc.gov/authorities/names/n50007422
"Bethel A.M.E. Church (Detroit, Mich.)","Bethel A.M.E. Church (Detroit, Mich.)",http://id.loc.gov/authorities/names/n92061399
"Bible Presbyterian Church of Collingswood (Collingswood, N.J.)","Bible Presbyterian Church of Collingswood (Collingswood, N.J.)",http://id.loc.gov/authorities/names/n95008820
Biblioteca Apostolica Vaticana.,Biblioteca apostolica vaticana,http://id.loc.gov/authorities/names/n80050101
Big Sky Resort.,"National Conference on Wilderness Medicine (22nd : 2008 : Big Sky Resort, Montana)",http://id.loc.gov/authorities/names/no2014142504
Big Ten Conference (U.S.),Big Ten Conference (U.S.),http://id.loc.gov/authorities/names/no91003491
Black American Music Symposium (1985 : University of Michigan),Black American Music Symposium (1985 : University of Michigan),http://id.loc.gov/authorities/names/n87840548
Black Student Union (University of Michigan),Black Student Union (University of Michigan),http://id.loc.gov/authorities/names/nr93025514
Blair Society for Genealogical Research.,Blair Society for Genealogical Research,http://id.loc.gov/authorities/names/n85170646
Bodleian Library.,Bodleian Library,http://id.loc.gov/authorities/names/n80020306
Boy Scouts of America.,Boy Scouts of America,http://id.loc.gov/authorities/names/n79053967
Boyne Mountain.,"Conference on Animal Agriculture (1980 : Boyne Mountain, Mich.)",http://id.loc.gov/authorities/names/n80157107
Brewer Engineering.,Brewer Engineering Laboratories,http://id.loc.gov/authorities/names/n82104740
"Bronson Methodist Hospital (Kalamazoo, Mich)","Bronson Methodist Hospital (Kalamazoo, Mich.). School of Nursing",http://id.loc.gov/authorities/names/no2012028367
Brookhaven National Laboratory.,Brookhaven National Laboratory,http://id.loc.gov/authorities/names/n79034815
Brooklyn Museum.,Brooklyn Museum,http://id.loc.gov/authorities/names/n79063288
Brotherhood of Locomotive Engineers (U.S.),Brotherhood of Locomotive Engineers (U.S.),http://id.loc.gov/authorities/names/n83031148
Brownsville Station (Musical group),Brownsville Station (Musical group),http://id.loc.gov/authorities/names/n95011066
Buchenwald (Concentration camp),Buchenwald (Concentration camp),http://id.loc.gov/authorities/names/n97036997
Budd Company.,Budd Company,http://id.loc.gov/authorities/names/n80065806
"Bureau of Social Hygiene (New York, N.Y.)","Bureau of Social Hygiene (New York, N.Y.)",http://id.loc.gov/authorities/names/n80040318
Burroughs Corporation.,Burroughs Corporation,http://id.loc.gov/authorities/names/n50056127
Bush Program in Child Development and Social Policy.,University of Michigan. Bush Program in Child Development & Social Policy,http://id.loc.gov/authorities/names/n84087320
Business Men's Research Foundation.,American Business Men's Research Foundation,http://id.loc.gov/authorities/names/n87889594
Butler University.,Butler University,http://id.loc.gov/authorities/names/n84037156
C. W. Post Center.,C.W. Post Center,http://id.loc.gov/authorities/names/n50055223
Cairo Conference (1943),"Cairo Conference (1943 : Cairo, Egypt)",http://id.loc.gov/authorities/names/n84023894
Calumet and Hecla Consolidated Copper Company.,Calumet and Hecla Consolidated Copper Company,http://id.loc.gov/authorities/names/n88023028
Campbell-Ewald Company.,Campbell-Ewald Company,http://id.loc.gov/authorities/names/nr92042521
Canada Southern Railway Company.,Canada Southern Railway Company,http://id.loc.gov/authorities/names/n94013415
Canada-United States Committee on Education.,Canada-United States Committee on Education,http://id.loc.gov/authorities/names/no2014154572
Canadian National Railways.,Canadian National Railways,http://id.loc.gov/authorities/names/n80020631
Canadian Pacific Railway Company.,Canadian Pacific Railway Company,http://id.loc.gov/authorities/names/n84037887
Carnegie Corporation of New York.,Carnegie Corporation of New York,http://id.loc.gov/authorities/names/n80044775
Carnegie Corporation of New York. Advisory Group on College Libraries.,Carnegie Corporation of New York. Advisory Group on College Libraries,http://id.loc.gov/authorities/names/no2001004578
Carnegie Endowment for International Peace.,Carnegie Endowment for International Peace,http://id.loc.gov/authorities/names/n79145348
Carnegie Foundation for the Advancement of Teaching.,Carnegie Foundation for the Advancement of Teaching,http://id.loc.gov/authorities/names/n50055969
Cass Scenic Railroad.,Cass Scenic Railroad,http://id.loc.gov/authorities/names/n2009055800
Catfish (Musical group),Catfish (Musical group),http://id.loc.gov/authorities/names/no2005061367
Catholic Church. Archdiocese of Detroit (Mich.),Catholic Church. Archdiocese of Detroit (Mich.),http://id.loc.gov/authorities/names/n83073385
"Centennial Exhibition (1876 : Philadelphia, Pa.)","Centennial Exhibition (1876 : Philadelphia, Pa.)",http://id.loc.gov/authorities/names/n50057204
"Center for Advanced Study in the Behavioral Sciences (Stanford, Calif.)","Center for Advanced Study in the Behavioral Sciences (Stanford, Calif.)",http://id.loc.gov/authorities/names/n50046558
"Center for Automotive Research (Ann Arbor, Mich.)","Center for Automotive Research (Ann Arbor, Mich.)",http://id.loc.gov/authorities/names/no2012085640
"Center for the Great Lakes (Chicago, Ill.)","Center for the Great Lakes (Chicago, Ill.)",http://id.loc.gov/authorities/names/n85004805
Central Committee for Conscientious Objectors.,Central Committee for Conscientious Objectors,http://id.loc.gov/authorities/names/n50076953
Cerro Tololo Inter-American Observatory.,Cerro Tololo Inter-American Observatory,http://id.loc.gov/authorities/names/n85001063
Chaldean American Ladies of Charity.,Chaldean American Ladies of Charity,http://id.loc.gov/authorities/names/n2010064745
Champion Copper Company.,Champion Copper Company,http://id.loc.gov/authorities/names/n2006160571
Chansonettes.,Chansonettes (Musical group),http://id.loc.gov/authorities/names/no2005103698
Chicago   Eastern Illinois Railroad Company.,Chicago & Eastern Illinois Railroad Company,http://id.loc.gov/authorities/names/n86134545
Chicago Academy of Sciences.,Chicago Academy of Sciences,http://id.loc.gov/authorities/names/n84146878
Chicago Manual Training School.,Chicago Manual Training School,http://id.loc.gov/authorities/names/no2002109489
Chicago Pneumatic Tool Company.,Chicago Pneumatic Tool Company,http://id.loc.gov/authorities/names/n85033216
Chicago Sanitary District.,Chicago Sanitary District (Ill.). Board of Trustees,http://id.loc.gov/authorities/names/n87142736
Chicago and Alton Railroad Company.,Alton Railroad Company,http://id.loc.gov/authorities/names/no2013045666
Chicago and North Western Railway Company.,Chicago and North Western Railway Company,http://id.loc.gov/authorities/names/n82056595
Chicago daily news.,"Chicago Daily News, Inc.",http://id.loc.gov/authorities/names/n97090844
"Chicago, Burlington   Quincy Railroad Company.","Chicago, Burlington & Quincy Railroad Company",http://id.loc.gov/authorities/names/n80081548
"Chicago, Indianapolis, and Louisville Railway.","Chicago, Indianapolis & Louisville Railway Company",http://id.loc.gov/authorities/names/n87907841
"Chicago, Milwaukee and St. Paul Railway Company.","Chicago, Milwaukee, and St. Paul Railway Company",http://id.loc.gov/authorities/names/n80113938
Child Study Association of America. Book Review Committee.,Child Study Association of America/Wel-Met. Book Review Committee,http://id.loc.gov/authorities/names/n50077187
Children (Musical group),Children of Bodom (Musical group),http://id.loc.gov/authorities/names/no2006051888
Children's Fund of Michigan.,Children's Fund of Michigan,http://id.loc.gov/authorities/names/n85815930
Children's Hospital of Michigan.,Children's Hospital of Michigan,http://id.loc.gov/authorities/names/n91083492
China. Hai guan zong shui wu si shu.,China. Hai guan zong shui wu si shu,http://id.loc.gov/authorities/names/n80004216
Chris-Craft Industries.,Chris-Craft Industries,http://id.loc.gov/authorities/names/n90616187
"Christ Episcopal Church (Dearborn, Mich.)","Christ Episcopal Church (Dearborn, Mich.)",http://id.loc.gov/authorities/names/n98021078
Christian Nationalist Crusade.,Christian Nationalist Crusade,http://id.loc.gov/authorities/names/n80034828
Citizens Alliance to Uphold Special Education.,Citizens Alliance to Uphold Special Education,http://id.loc.gov/authorities/names/no90025973
Citizens for Alternatives to Chemical Contamination.,Citizens for Alternatives to Chemical Contamination (Mich.),http://id.loc.gov/authorities/names/no2004098311
Citizens' Industrial Association of America.,Citizens' Industrial Association of America,http://id.loc.gov/authorities/names/n83029723
Civilian Conservation Corps (U.S.),Civilian Conservation Corps (U.S.),http://id.loc.gov/authorities/names/n79099497
Civilian Public Service.,Civilian Public Service,http://id.loc.gov/authorities/names/n91018704
Clergy and Laity Concerned (U.S.),Clergy and Laity Concerned (U.S.),http://id.loc.gov/authorities/names/n82008121
"Cleveland, Cincinnati, Chicago, and St. Louis Railway Company.","Cleveland, Cincinnati, Chicago, and St. Louis Railway Company",http://id.loc.gov/authorities/names/n91081990
Cleveland-Cliffs Iron Company.,Cleveland-Cliffs Iron Company,http://id.loc.gov/authorities/names/n82247865
Clippert Brick Company.,Clippert Brick Company,http://id.loc.gov/authorities/names/n97038324
Colorado and Southern Railway.,Colorado and Southern Railway,http://id.loc.gov/authorities/names/n85219378
Columbia Conserve Company.,Columbia Conserve Company,http://id.loc.gov/authorities/names/n2010051901
Columbia University.,Columbia University,http://id.loc.gov/authorities/names/n81024714
Columbus (Ship),Columbus (Ship of the line),http://id.loc.gov/authorities/names/nr95034184
Commander Cody and His Lost Planet Airmen (Musical group),Lost Planet Airmen (Musical group),http://id.loc.gov/authorities/names/n2011031369
Committee for Protection of the Foreign Born.,American Committee for Protection of Foreign Born,http://id.loc.gov/authorities/names/n87818792
Committee on Institutional Cooperation.,Committee on Institutional Cooperation,http://id.loc.gov/authorities/names/n50053857
Committee on the Costs of Medical Care.,Committee on the Cost of Medical Care,http://id.loc.gov/authorities/names/n50054148
Committee to Aid Spanish Democracy.,North American Committee to Aid Spanish Democracy,http://id.loc.gov/authorities/names/nr98043925
Communist Party of the United States of America.,Communist Party of the United States of America,http://id.loc.gov/authorities/names/n79036120
Community Foundation for Southeast Michigan.,Community Foundation for Southeastern Michigan,http://id.loc.gov/authorities/names/no00097967
"Community Health Association (Detroit, Mich.)","Community Health Association (Detroit, Mich.)",http://id.loc.gov/authorities/names/n80069146
Community Systems Foundation.,Community Systems Foundation,http://id.loc.gov/authorities/names/n78050600
Comprehensive Health Planning Council of Southeastern Michigan.,Comprehensive Health Planning Council of Southeastern Michigan,http://id.loc.gov/authorities/names/n82104908
Conference for Progressive Labor Action.,Conference for Progressive Labor Action,http://id.loc.gov/authorities/names/no2014013327
Conference for Progressive Political Action.,Conference for Progressive Political Action,http://id.loc.gov/authorities/names/n82258348
Conference on Aging.,White House Conference on Aging,http://id.loc.gov/authorities/names/n50081522
"Conference on Near Eastern Affairs (1922-1923 : Lausanne, Switzerland)","Conference on Near Eastern Affairs (1922-1923 : Lausanne, Switzerland)",http://id.loc.gov/authorities/names/n79072939
Conference on the Economic Outlook.,Conference on the Economic Outlook,http://id.loc.gov/authorities/names/n82147376
Congress of Racial Equality.,Congress of Racial Equality,http://id.loc.gov/authorities/names/n80080481
Connecticut Woman Suffrage Association.,Connecticut Woman Suffrage Association,http://id.loc.gov/authorities/names/n2012021659
Cooley Electronics Laboratory.,Cooley Electronics Laboratory,http://id.loc.gov/authorities/names/n83061350
Cooperative League of the U.S.A.,Cooperative League of the U.S.A.,http://id.loc.gov/authorities/names/n80087505
Copper Range Company.,Copper Range Railroad Company,http://id.loc.gov/authorities/names/n89118800
Cornell University.,Cornell University,http://id.loc.gov/authorities/names/n79021621
Corning Museum of Glass.,Corning Museum of Glass,http://id.loc.gov/authorities/names/n79079588
Corporation for Enterprise Development.,Corporation for Enterprise Development,http://id.loc.gov/authorities/names/n82069721
Corporation for Public Broadcasting.,Corporation for Public Broadcasting,http://id.loc.gov/authorities/names/n79032200
"Cosmos Club (Washington, D.C.)","Cosmos Club (Washington, D.C.)",http://id.loc.gov/authorities/names/n79039828
